targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
1211010,4211010,-1,NA,linagliptin female,glimepiride female
1211020,4211020,-1,NA,linagliptin male,glimepiride male
1211001,4211001,-1,NA,linagliptin with-obe,glimepiride with-obe
1221000,4221000,-1,NA,linagliptin main ot2,glimepiride main ot2
1221100,4221100,-1,NA,linagliptin ot2 younger-age,glimepiride ot2 younger-age
1221300,4221300,-1,NA,linagliptin ot2 older-age,glimepiride ot2 older-age
1221010,4221010,-1,NA,linagliptin ot2 female,glimepiride ot2 female
1221020,4221020,-1,NA,linagliptin ot2 male,glimepiride ot2 male
1221001,4221001,-1,NA,linagliptin ot2 with-obe,glimepiride ot2 with-obe
1212000,4212000,-1,NA,linagliptin main no-met,glimepiride main no-met
1212100,4212100,-1,NA,linagliptin no-met younger-age,glimepiride no-met younger-age
1212300,4212300,-1,NA,linagliptin no-met older-age,glimepiride no-met older-age
1212010,4212010,-1,NA,linagliptin no-met female,glimepiride no-met female
1212020,4212020,-1,NA,linagliptin no-met male,glimepiride no-met male
1212001,4212001,-1,NA,linagliptin no-met with-obe,glimepiride no-met with-obe
1222000,4222000,-1,NA,linagliptin main ot2 no-met,glimepiride main ot2 no-met
1222100,4222100,-1,NA,linagliptin ot2 no-met younger-age,glimepiride ot2 no-met younger-age
1222300,4222300,-1,NA,linagliptin ot2 no-met older-age,glimepiride ot2 no-met older-age
1222010,4222010,-1,NA,linagliptin ot2 no-met female,glimepiride ot2 no-met female
1222020,4222020,-1,NA,linagliptin ot2 no-met male,glimepiride ot2 no-met male
1222001,4222001,-1,NA,linagliptin ot2 no-met with-obe,glimepiride ot2 no-met with-obe
1211000,4311000,-1,NA,linagliptin main,glipizide main
1211100,4311100,-1,NA,linagliptin younger-age,glipizide younger-age
1211300,4311300,-1,NA,linagliptin older-age,glipizide older-age
1211010,4311010,-1,NA,linagliptin female,glipizide female
1211020,4311020,-1,NA,linagliptin male,glipizide male
1211001,4311001,-1,NA,linagliptin with-obe,glipizide with-obe
1221000,4321000,-1,NA,linagliptin main ot2,glipizide main ot2
1221100,4321100,-1,NA,linagliptin ot2 younger-age,glipizide ot2 younger-age
1221300,4321300,-1,NA,linagliptin ot2 older-age,glipizide ot2 older-age
1221010,4321010,-1,NA,linagliptin ot2 female,glipizide ot2 female
1221020,4321020,-1,NA,linagliptin ot2 male,glipizide ot2 male
1221001,4321001,-1,NA,linagliptin ot2 with-obe,glipizide ot2 with-obe
1212000,4312000,-1,NA,linagliptin main no-met,glipizide main no-met
1212100,4312100,-1,NA,linagliptin no-met younger-age,glipizide no-met younger-age
1212300,4312300,-1,NA,linagliptin no-met older-age,glipizide no-met older-age
1212010,4312010,-1,NA,linagliptin no-met female,glipizide no-met female
1212020,4312020,-1,NA,linagliptin no-met male,glipizide no-met male
1212001,4312001,-1,NA,linagliptin no-met with-obe,glipizide no-met with-obe
1222000,4322000,-1,NA,linagliptin main ot2 no-met,glipizide main ot2 no-met
1222100,4322100,-1,NA,linagliptin ot2 no-met younger-age,glipizide ot2 no-met younger-age
1222300,4322300,-1,NA,linagliptin ot2 no-met older-age,glipizide ot2 no-met older-age
1222010,4322010,-1,NA,linagliptin ot2 no-met female,glipizide ot2 no-met female
1222020,4322020,-1,NA,linagliptin ot2 no-met male,glipizide ot2 no-met male
1222001,4322001,-1,NA,linagliptin ot2 no-met with-obe,glipizide ot2 no-met with-obe
1211000,4411000,-1,NA,linagliptin main,gliquidone main
1211100,4411100,-1,NA,linagliptin younger-age,gliquidone younger-age
1211300,4411300,-1,NA,linagliptin older-age,gliquidone older-age
1211010,4411010,-1,NA,linagliptin female,gliquidone female
1211020,4411020,-1,NA,linagliptin male,gliquidone male
1211001,4411001,-1,NA,linagliptin with-obe,gliquidone with-obe
1221000,4421000,-1,NA,linagliptin main ot2,gliquidone main ot2
1221100,4421100,-1,NA,linagliptin ot2 younger-age,gliquidone ot2 younger-age
1221300,4421300,-1,NA,linagliptin ot2 older-age,gliquidone ot2 older-age
1221010,4421010,-1,NA,linagliptin ot2 female,gliquidone ot2 female
1221020,4421020,-1,NA,linagliptin ot2 male,gliquidone ot2 male
1221001,4421001,-1,NA,linagliptin ot2 with-obe,gliquidone ot2 with-obe
1212000,4412000,-1,NA,linagliptin main no-met,gliquidone main no-met
1212100,4412100,-1,NA,linagliptin no-met younger-age,gliquidone no-met younger-age
1212300,4412300,-1,NA,linagliptin no-met older-age,gliquidone no-met older-age
1212010,4412010,-1,NA,linagliptin no-met female,gliquidone no-met female
1212020,4412020,-1,NA,linagliptin no-met male,gliquidone no-met male
1212001,4412001,-1,NA,linagliptin no-met with-obe,gliquidone no-met with-obe
1222000,4422000,-1,NA,linagliptin main ot2 no-met,gliquidone main ot2 no-met
1222100,4422100,-1,NA,linagliptin ot2 no-met younger-age,gliquidone ot2 no-met younger-age
1222300,4422300,-1,NA,linagliptin ot2 no-met older-age,gliquidone ot2 no-met older-age
1222010,4422010,-1,NA,linagliptin ot2 no-met female,gliquidone ot2 no-met female
1222020,4422020,-1,NA,linagliptin ot2 no-met male,gliquidone ot2 no-met male
1222001,4422001,-1,NA,linagliptin ot2 no-met with-obe,gliquidone ot2 no-met with-obe
1211000,4511000,-1,NA,linagliptin main,glyburide main
1211100,4511100,-1,NA,linagliptin younger-age,glyburide younger-age
1211300,4511300,-1,NA,linagliptin older-age,glyburide older-age
1211010,4511010,-1,NA,linagliptin female,glyburide female
1211020,4511020,-1,NA,linagliptin male,glyburide male
1211001,4511001,-1,NA,linagliptin with-obe,glyburide with-obe
1221000,4521000,-1,NA,linagliptin main ot2,glyburide main ot2
1221100,4521100,-1,NA,linagliptin ot2 younger-age,glyburide ot2 younger-age
1221300,4521300,-1,NA,linagliptin ot2 older-age,glyburide ot2 older-age
1221010,4521010,-1,NA,linagliptin ot2 female,glyburide ot2 female
1221020,4521020,-1,NA,linagliptin ot2 male,glyburide ot2 male
1221001,4521001,-1,NA,linagliptin ot2 with-obe,glyburide ot2 with-obe
1212000,4512000,-1,NA,linagliptin main no-met,glyburide main no-met
1212100,4512100,-1,NA,linagliptin no-met younger-age,glyburide no-met younger-age
1212300,4512300,-1,NA,linagliptin no-met older-age,glyburide no-met older-age
1212010,4512010,-1,NA,linagliptin no-met female,glyburide no-met female
1212020,4512020,-1,NA,linagliptin no-met male,glyburide no-met male
1212001,4512001,-1,NA,linagliptin no-met with-obe,glyburide no-met with-obe
1222000,4522000,-1,NA,linagliptin main ot2 no-met,glyburide main ot2 no-met
1222100,4522100,-1,NA,linagliptin ot2 no-met younger-age,glyburide ot2 no-met younger-age
1222300,4522300,-1,NA,linagliptin ot2 no-met older-age,glyburide ot2 no-met older-age
1222010,4522010,-1,NA,linagliptin ot2 no-met female,glyburide ot2 no-met female
1222020,4522020,-1,NA,linagliptin ot2 no-met male,glyburide ot2 no-met male
1222001,4522001,-1,NA,linagliptin ot2 no-met with-obe,glyburide ot2 no-met with-obe
1211000,4611000,-1,NA,linagliptin main,tolazamide main
1211100,4611100,-1,NA,linagliptin younger-age,tolazamide younger-age
1211300,4611300,-1,NA,linagliptin older-age,tolazamide older-age
1211010,4611010,-1,NA,linagliptin female,tolazamide female
1211020,4611020,-1,NA,linagliptin male,tolazamide male
1211001,4611001,-1,NA,linagliptin with-obe,tolazamide with-obe
1221000,4621000,-1,NA,linagliptin main ot2,tolazamide main ot2
1221100,4621100,-1,NA,linagliptin ot2 younger-age,tolazamide ot2 younger-age
1221300,4621300,-1,NA,linagliptin ot2 older-age,tolazamide ot2 older-age
1221010,4621010,-1,NA,linagliptin ot2 female,tolazamide ot2 female
1221020,4621020,-1,NA,linagliptin ot2 male,tolazamide ot2 male
1221001,4621001,-1,NA,linagliptin ot2 with-obe,tolazamide ot2 with-obe
1212000,4612000,-1,NA,linagliptin main no-met,tolazamide main no-met
1212100,4612100,-1,NA,linagliptin no-met younger-age,tolazamide no-met younger-age
1212300,4612300,-1,NA,linagliptin no-met older-age,tolazamide no-met older-age
1212010,4612010,-1,NA,linagliptin no-met female,tolazamide no-met female
1212020,4612020,-1,NA,linagliptin no-met male,tolazamide no-met male
1212001,4612001,-1,NA,linagliptin no-met with-obe,tolazamide no-met with-obe
1222000,4622000,-1,NA,linagliptin main ot2 no-met,tolazamide main ot2 no-met
1222100,4622100,-1,NA,linagliptin ot2 no-met younger-age,tolazamide ot2 no-met younger-age
1222300,4622300,-1,NA,linagliptin ot2 no-met older-age,tolazamide ot2 no-met older-age
1222010,4622010,-1,NA,linagliptin ot2 no-met female,tolazamide ot2 no-met female
1222020,4622020,-1,NA,linagliptin ot2 no-met male,tolazamide ot2 no-met male
1222001,4622001,-1,NA,linagliptin ot2 no-met with-obe,tolazamide ot2 no-met with-obe
1211000,4711000,-1,NA,linagliptin main,tolbutamide main
1211100,4711100,-1,NA,linagliptin younger-age,tolbutamide younger-age
1211300,4711300,-1,NA,linagliptin older-age,tolbutamide older-age
1211010,4711010,-1,NA,linagliptin female,tolbutamide female
1211020,4711020,-1,NA,linagliptin male,tolbutamide male
1211001,4711001,-1,NA,linagliptin with-obe,tolbutamide with-obe
1221000,4721000,-1,NA,linagliptin main ot2,tolbutamide main ot2
1221100,4721100,-1,NA,linagliptin ot2 younger-age,tolbutamide ot2 younger-age
1221300,4721300,-1,NA,linagliptin ot2 older-age,tolbutamide ot2 older-age
1221010,4721010,-1,NA,linagliptin ot2 female,tolbutamide ot2 female
1221020,4721020,-1,NA,linagliptin ot2 male,tolbutamide ot2 male
1221001,4721001,-1,NA,linagliptin ot2 with-obe,tolbutamide ot2 with-obe
1212000,4712000,-1,NA,linagliptin main no-met,tolbutamide main no-met
1212100,4712100,-1,NA,linagliptin no-met younger-age,tolbutamide no-met younger-age
1212300,4712300,-1,NA,linagliptin no-met older-age,tolbutamide no-met older-age
1212010,4712010,-1,NA,linagliptin no-met female,tolbutamide no-met female
1212020,4712020,-1,NA,linagliptin no-met male,tolbutamide no-met male
1212001,4712001,-1,NA,linagliptin no-met with-obe,tolbutamide no-met with-obe
1222000,4722000,-1,NA,linagliptin main ot2 no-met,tolbutamide main ot2 no-met
1222100,4722100,-1,NA,linagliptin ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
1222300,4722300,-1,NA,linagliptin ot2 no-met older-age,tolbutamide ot2 no-met older-age
1222010,4722010,-1,NA,linagliptin ot2 no-met female,tolbutamide ot2 no-met female
1222020,4722020,-1,NA,linagliptin ot2 no-met male,tolbutamide ot2 no-met male
1222001,4722001,-1,NA,linagliptin ot2 no-met with-obe,tolbutamide ot2 no-met with-obe
1311000,1411000,-1,NA,saxagliptin main,sitagliptin main
1311100,1411100,-1,NA,saxagliptin younger-age,sitagliptin younger-age
1311300,1411300,-1,NA,saxagliptin older-age,sitagliptin older-age
1311010,1411010,-1,NA,saxagliptin female,sitagliptin female
1311020,1411020,-1,NA,saxagliptin male,sitagliptin male
1311001,1411001,-1,NA,saxagliptin with-obe,sitagliptin with-obe
1321000,1421000,-1,NA,saxagliptin main ot2,sitagliptin main ot2
1321100,1421100,-1,NA,saxagliptin ot2 younger-age,sitagliptin ot2 younger-age
1321300,1421300,-1,NA,saxagliptin ot2 older-age,sitagliptin ot2 older-age
1321010,1421010,-1,NA,saxagliptin ot2 female,sitagliptin ot2 female
1321020,1421020,-1,NA,saxagliptin ot2 male,sitagliptin ot2 male
1321001,1421001,-1,NA,saxagliptin ot2 with-obe,sitagliptin ot2 with-obe
1312000,1412000,-1,NA,saxagliptin main no-met,sitagliptin main no-met
1312100,1412100,-1,NA,saxagliptin no-met younger-age,sitagliptin no-met younger-age
1312300,1412300,-1,NA,saxagliptin no-met older-age,sitagliptin no-met older-age
1312010,1412010,-1,NA,saxagliptin no-met female,sitagliptin no-met female
1312020,1412020,-1,NA,saxagliptin no-met male,sitagliptin no-met male
1312001,1412001,-1,NA,saxagliptin no-met with-obe,sitagliptin no-met with-obe
1322000,1422000,-1,NA,saxagliptin main ot2 no-met,sitagliptin main ot2 no-met
1322100,1422100,-1,NA,saxagliptin ot2 no-met younger-age,sitagliptin ot2 no-met younger-age
1322300,1422300,-1,NA,saxagliptin ot2 no-met older-age,sitagliptin ot2 no-met older-age
1322010,1422010,-1,NA,saxagliptin ot2 no-met female,sitagliptin ot2 no-met female
1322020,1422020,-1,NA,saxagliptin ot2 no-met male,sitagliptin ot2 no-met male
1322001,1422001,-1,NA,saxagliptin ot2 no-met with-obe,sitagliptin ot2 no-met with-obe
1311000,1511000,-1,NA,saxagliptin main,vildagliptin main
1311100,1511100,-1,NA,saxagliptin younger-age,vildagliptin younger-age
1311300,1511300,-1,NA,saxagliptin older-age,vildagliptin older-age
1311010,1511010,-1,NA,saxagliptin female,vildagliptin female
1311020,1511020,-1,NA,saxagliptin male,vildagliptin male
1311001,1511001,-1,NA,saxagliptin with-obe,vildagliptin with-obe
1321000,1521000,-1,NA,saxagliptin main ot2,vildagliptin main ot2
1321100,1521100,-1,NA,saxagliptin ot2 younger-age,vildagliptin ot2 younger-age
1321300,1521300,-1,NA,saxagliptin ot2 older-age,vildagliptin ot2 older-age
1321010,1521010,-1,NA,saxagliptin ot2 female,vildagliptin ot2 female
1321020,1521020,-1,NA,saxagliptin ot2 male,vildagliptin ot2 male
1321001,1521001,-1,NA,saxagliptin ot2 with-obe,vildagliptin ot2 with-obe
1312000,1512000,-1,NA,saxagliptin main no-met,vildagliptin main no-met
1312100,1512100,-1,NA,saxagliptin no-met younger-age,vildagliptin no-met younger-age
1312300,1512300,-1,NA,saxagliptin no-met older-age,vildagliptin no-met older-age
1312010,1512010,-1,NA,saxagliptin no-met female,vildagliptin no-met female
1312020,1512020,-1,NA,saxagliptin no-met male,vildagliptin no-met male
1312001,1512001,-1,NA,saxagliptin no-met with-obe,vildagliptin no-met with-obe
1322000,1522000,-1,NA,saxagliptin main ot2 no-met,vildagliptin main ot2 no-met
1322100,1522100,-1,NA,saxagliptin ot2 no-met younger-age,vildagliptin ot2 no-met younger-age
1322300,1522300,-1,NA,saxagliptin ot2 no-met older-age,vildagliptin ot2 no-met older-age
1322010,1522010,-1,NA,saxagliptin ot2 no-met female,vildagliptin ot2 no-met female
1322020,1522020,-1,NA,saxagliptin ot2 no-met male,vildagliptin ot2 no-met male
1322001,1522001,-1,NA,saxagliptin ot2 no-met with-obe,vildagliptin ot2 no-met with-obe
1311000,2111000,-1,NA,saxagliptin main,albiglutide main
1311100,2111100,-1,NA,saxagliptin younger-age,albiglutide younger-age
1311300,2111300,-1,NA,saxagliptin older-age,albiglutide older-age
1311010,2111010,-1,NA,saxagliptin female,albiglutide female
1311020,2111020,-1,NA,saxagliptin male,albiglutide male
1311001,2111001,-1,NA,saxagliptin with-obe,albiglutide with-obe
1321000,2121000,-1,NA,saxagliptin main ot2,albiglutide main ot2
1321100,2121100,-1,NA,saxagliptin ot2 younger-age,albiglutide ot2 younger-age
1321300,2121300,-1,NA,saxagliptin ot2 older-age,albiglutide ot2 older-age
1321010,2121010,-1,NA,saxagliptin ot2 female,albiglutide ot2 female
1321020,2121020,-1,NA,saxagliptin ot2 male,albiglutide ot2 male
1321001,2121001,-1,NA,saxagliptin ot2 with-obe,albiglutide ot2 with-obe
1312000,2112000,-1,NA,saxagliptin main no-met,albiglutide main no-met
1312100,2112100,-1,NA,saxagliptin no-met younger-age,albiglutide no-met younger-age
1312300,2112300,-1,NA,saxagliptin no-met older-age,albiglutide no-met older-age
1312010,2112010,-1,NA,saxagliptin no-met female,albiglutide no-met female
1312020,2112020,-1,NA,saxagliptin no-met male,albiglutide no-met male
1312001,2112001,-1,NA,saxagliptin no-met with-obe,albiglutide no-met with-obe
1322000,2122000,-1,NA,saxagliptin main ot2 no-met,albiglutide main ot2 no-met
1322100,2122100,-1,NA,saxagliptin ot2 no-met younger-age,albiglutide ot2 no-met younger-age
1322300,2122300,-1,NA,saxagliptin ot2 no-met older-age,albiglutide ot2 no-met older-age
1322010,2122010,-1,NA,saxagliptin ot2 no-met female,albiglutide ot2 no-met female
1322020,2122020,-1,NA,saxagliptin ot2 no-met male,albiglutide ot2 no-met male
1322001,2122001,-1,NA,saxagliptin ot2 no-met with-obe,albiglutide ot2 no-met with-obe
1311000,2211000,-1,NA,saxagliptin main,dulaglutide main
1311100,2211100,-1,NA,saxagliptin younger-age,dulaglutide younger-age
1311300,2211300,-1,NA,saxagliptin older-age,dulaglutide older-age
1311010,2211010,-1,NA,saxagliptin female,dulaglutide female
1311020,2211020,-1,NA,saxagliptin male,dulaglutide male
1311001,2211001,-1,NA,saxagliptin with-obe,dulaglutide with-obe
1321000,2221000,-1,NA,saxagliptin main ot2,dulaglutide main ot2
1321100,2221100,-1,NA,saxagliptin ot2 younger-age,dulaglutide ot2 younger-age
1321300,2221300,-1,NA,saxagliptin ot2 older-age,dulaglutide ot2 older-age
1321010,2221010,-1,NA,saxagliptin ot2 female,dulaglutide ot2 female
1321020,2221020,-1,NA,saxagliptin ot2 male,dulaglutide ot2 male
1321001,2221001,-1,NA,saxagliptin ot2 with-obe,dulaglutide ot2 with-obe
1312000,2212000,-1,NA,saxagliptin main no-met,dulaglutide main no-met
1312100,2212100,-1,NA,saxagliptin no-met younger-age,dulaglutide no-met younger-age
1312300,2212300,-1,NA,saxagliptin no-met older-age,dulaglutide no-met older-age
1312010,2212010,-1,NA,saxagliptin no-met female,dulaglutide no-met female
1312020,2212020,-1,NA,saxagliptin no-met male,dulaglutide no-met male
1312001,2212001,-1,NA,saxagliptin no-met with-obe,dulaglutide no-met with-obe
1322000,2222000,-1,NA,saxagliptin main ot2 no-met,dulaglutide main ot2 no-met
1322100,2222100,-1,NA,saxagliptin ot2 no-met younger-age,dulaglutide ot2 no-met younger-age
1322300,2222300,-1,NA,saxagliptin ot2 no-met older-age,dulaglutide ot2 no-met older-age
1322010,2222010,-1,NA,saxagliptin ot2 no-met female,dulaglutide ot2 no-met female
1322020,2222020,-1,NA,saxagliptin ot2 no-met male,dulaglutide ot2 no-met male
1322001,2222001,-1,NA,saxagliptin ot2 no-met with-obe,dulaglutide ot2 no-met with-obe
1311000,2311000,-1,NA,saxagliptin main,exenatide main
1311100,2311100,-1,NA,saxagliptin younger-age,exenatide younger-age
1311300,2311300,-1,NA,saxagliptin older-age,exenatide older-age
1311010,2311010,-1,NA,saxagliptin female,exenatide female
1311020,2311020,-1,NA,saxagliptin male,exenatide male
1311001,2311001,-1,NA,saxagliptin with-obe,exenatide with-obe
1321000,2321000,-1,NA,saxagliptin main ot2,exenatide main ot2
1321100,2321100,-1,NA,saxagliptin ot2 younger-age,exenatide ot2 younger-age
1321300,2321300,-1,NA,saxagliptin ot2 older-age,exenatide ot2 older-age
1321010,2321010,-1,NA,saxagliptin ot2 female,exenatide ot2 female
1321020,2321020,-1,NA,saxagliptin ot2 male,exenatide ot2 male
1321001,2321001,-1,NA,saxagliptin ot2 with-obe,exenatide ot2 with-obe
1312000,2312000,-1,NA,saxagliptin main no-met,exenatide main no-met
1312100,2312100,-1,NA,saxagliptin no-met younger-age,exenatide no-met younger-age
1312300,2312300,-1,NA,saxagliptin no-met older-age,exenatide no-met older-age
1312010,2312010,-1,NA,saxagliptin no-met female,exenatide no-met female
1312020,2312020,-1,NA,saxagliptin no-met male,exenatide no-met male
1312001,2312001,-1,NA,saxagliptin no-met with-obe,exenatide no-met with-obe
1322000,2322000,-1,NA,saxagliptin main ot2 no-met,exenatide main ot2 no-met
1322100,2322100,-1,NA,saxagliptin ot2 no-met younger-age,exenatide ot2 no-met younger-age
1322300,2322300,-1,NA,saxagliptin ot2 no-met older-age,exenatide ot2 no-met older-age
1322010,2322010,-1,NA,saxagliptin ot2 no-met female,exenatide ot2 no-met female
1322020,2322020,-1,NA,saxagliptin ot2 no-met male,exenatide ot2 no-met male
1322001,2322001,-1,NA,saxagliptin ot2 no-met with-obe,exenatide ot2 no-met with-obe
1311000,2411000,-1,NA,saxagliptin main,liraglutide main
1311100,2411100,-1,NA,saxagliptin younger-age,liraglutide younger-age
1311300,2411300,-1,NA,saxagliptin older-age,liraglutide older-age
1311010,2411010,-1,NA,saxagliptin female,liraglutide female
1311020,2411020,-1,NA,saxagliptin male,liraglutide male
1311001,2411001,-1,NA,saxagliptin with-obe,liraglutide with-obe
1321000,2421000,-1,NA,saxagliptin main ot2,liraglutide main ot2
1321100,2421100,-1,NA,saxagliptin ot2 younger-age,liraglutide ot2 younger-age
1321300,2421300,-1,NA,saxagliptin ot2 older-age,liraglutide ot2 older-age
1321010,2421010,-1,NA,saxagliptin ot2 female,liraglutide ot2 female
1321020,2421020,-1,NA,saxagliptin ot2 male,liraglutide ot2 male
1321001,2421001,-1,NA,saxagliptin ot2 with-obe,liraglutide ot2 with-obe
1312000,2412000,-1,NA,saxagliptin main no-met,liraglutide main no-met
1312100,2412100,-1,NA,saxagliptin no-met younger-age,liraglutide no-met younger-age
1312300,2412300,-1,NA,saxagliptin no-met older-age,liraglutide no-met older-age
1312010,2412010,-1,NA,saxagliptin no-met female,liraglutide no-met female
1312020,2412020,-1,NA,saxagliptin no-met male,liraglutide no-met male
1312001,2412001,-1,NA,saxagliptin no-met with-obe,liraglutide no-met with-obe
1322000,2422000,-1,NA,saxagliptin main ot2 no-met,liraglutide main ot2 no-met
1322100,2422100,-1,NA,saxagliptin ot2 no-met younger-age,liraglutide ot2 no-met younger-age
1322300,2422300,-1,NA,saxagliptin ot2 no-met older-age,liraglutide ot2 no-met older-age
1322010,2422010,-1,NA,saxagliptin ot2 no-met female,liraglutide ot2 no-met female
1322020,2422020,-1,NA,saxagliptin ot2 no-met male,liraglutide ot2 no-met male
1322001,2422001,-1,NA,saxagliptin ot2 no-met with-obe,liraglutide ot2 no-met with-obe
1311000,2511000,-1,NA,saxagliptin main,lixisenatide main
1311100,2511100,-1,NA,saxagliptin younger-age,lixisenatide younger-age
1311300,2511300,-1,NA,saxagliptin older-age,lixisenatide older-age
1311010,2511010,-1,NA,saxagliptin female,lixisenatide female
1311020,2511020,-1,NA,saxagliptin male,lixisenatide male
1311001,2511001,-1,NA,saxagliptin with-obe,lixisenatide with-obe
1321000,2521000,-1,NA,saxagliptin main ot2,lixisenatide main ot2
1321100,2521100,-1,NA,saxagliptin ot2 younger-age,lixisenatide ot2 younger-age
1321300,2521300,-1,NA,saxagliptin ot2 older-age,lixisenatide ot2 older-age
1321010,2521010,-1,NA,saxagliptin ot2 female,lixisenatide ot2 female
1321020,2521020,-1,NA,saxagliptin ot2 male,lixisenatide ot2 male
1321001,2521001,-1,NA,saxagliptin ot2 with-obe,lixisenatide ot2 with-obe
1312000,2512000,-1,NA,saxagliptin main no-met,lixisenatide main no-met
1312100,2512100,-1,NA,saxagliptin no-met younger-age,lixisenatide no-met younger-age
1312300,2512300,-1,NA,saxagliptin no-met older-age,lixisenatide no-met older-age
1312010,2512010,-1,NA,saxagliptin no-met female,lixisenatide no-met female
1312020,2512020,-1,NA,saxagliptin no-met male,lixisenatide no-met male
1312001,2512001,-1,NA,saxagliptin no-met with-obe,lixisenatide no-met with-obe
1322000,2522000,-1,NA,saxagliptin main ot2 no-met,lixisenatide main ot2 no-met
1322100,2522100,-1,NA,saxagliptin ot2 no-met younger-age,lixisenatide ot2 no-met younger-age
1322300,2522300,-1,NA,saxagliptin ot2 no-met older-age,lixisenatide ot2 no-met older-age
1322010,2522010,-1,NA,saxagliptin ot2 no-met female,lixisenatide ot2 no-met female
1322020,2522020,-1,NA,saxagliptin ot2 no-met male,lixisenatide ot2 no-met male
1322001,2522001,-1,NA,saxagliptin ot2 no-met with-obe,lixisenatide ot2 no-met with-obe
1311000,2611000,-1,NA,saxagliptin main,semaglutide main
1311100,2611100,-1,NA,saxagliptin younger-age,semaglutide younger-age
1311300,2611300,-1,NA,saxagliptin older-age,semaglutide older-age
1311010,2611010,-1,NA,saxagliptin female,semaglutide female
1311020,2611020,-1,NA,saxagliptin male,semaglutide male
1311001,2611001,-1,NA,saxagliptin with-obe,semaglutide with-obe
1321000,2621000,-1,NA,saxagliptin main ot2,semaglutide main ot2
1321100,2621100,-1,NA,saxagliptin ot2 younger-age,semaglutide ot2 younger-age
1321300,2621300,-1,NA,saxagliptin ot2 older-age,semaglutide ot2 older-age
1321010,2621010,-1,NA,saxagliptin ot2 female,semaglutide ot2 female
1321020,2621020,-1,NA,saxagliptin ot2 male,semaglutide ot2 male
1321001,2621001,-1,NA,saxagliptin ot2 with-obe,semaglutide ot2 with-obe
1312000,2612000,-1,NA,saxagliptin main no-met,semaglutide main no-met
1312100,2612100,-1,NA,saxagliptin no-met younger-age,semaglutide no-met younger-age
1312300,2612300,-1,NA,saxagliptin no-met older-age,semaglutide no-met older-age
1312010,2612010,-1,NA,saxagliptin no-met female,semaglutide no-met female
1312020,2612020,-1,NA,saxagliptin no-met male,semaglutide no-met male
1312001,2612001,-1,NA,saxagliptin no-met with-obe,semaglutide no-met with-obe
1322000,2622000,-1,NA,saxagliptin main ot2 no-met,semaglutide main ot2 no-met
1322100,2622100,-1,NA,saxagliptin ot2 no-met younger-age,semaglutide ot2 no-met younger-age
1322300,2622300,-1,NA,saxagliptin ot2 no-met older-age,semaglutide ot2 no-met older-age
1322010,2622010,-1,NA,saxagliptin ot2 no-met female,semaglutide ot2 no-met female
1322020,2622020,-1,NA,saxagliptin ot2 no-met male,semaglutide ot2 no-met male
1322001,2622001,-1,NA,saxagliptin ot2 no-met with-obe,semaglutide ot2 no-met with-obe
1311000,2711000,-1,NA,saxagliptin main,tirzepatide main
1311100,2711100,-1,NA,saxagliptin younger-age,tirzepatide younger-age
1311300,2711300,-1,NA,saxagliptin older-age,tirzepatide older-age
1311010,2711010,-1,NA,saxagliptin female,tirzepatide female
1311020,2711020,-1,NA,saxagliptin male,tirzepatide male
1311001,2711001,-1,NA,saxagliptin with-obe,tirzepatide with-obe
1321000,2721000,-1,NA,saxagliptin main ot2,tirzepatide main ot2
1321100,2721100,-1,NA,saxagliptin ot2 younger-age,tirzepatide ot2 younger-age
1321300,2721300,-1,NA,saxagliptin ot2 older-age,tirzepatide ot2 older-age
1321010,2721010,-1,NA,saxagliptin ot2 female,tirzepatide ot2 female
1321020,2721020,-1,NA,saxagliptin ot2 male,tirzepatide ot2 male
1321001,2721001,-1,NA,saxagliptin ot2 with-obe,tirzepatide ot2 with-obe
1312000,2712000,-1,NA,saxagliptin main no-met,tirzepatide main no-met
1312100,2712100,-1,NA,saxagliptin no-met younger-age,tirzepatide no-met younger-age
1312300,2712300,-1,NA,saxagliptin no-met older-age,tirzepatide no-met older-age
1312010,2712010,-1,NA,saxagliptin no-met female,tirzepatide no-met female
1312020,2712020,-1,NA,saxagliptin no-met male,tirzepatide no-met male
1312001,2712001,-1,NA,saxagliptin no-met with-obe,tirzepatide no-met with-obe
1322000,2722000,-1,NA,saxagliptin main ot2 no-met,tirzepatide main ot2 no-met
1322100,2722100,-1,NA,saxagliptin ot2 no-met younger-age,tirzepatide ot2 no-met younger-age
1322300,2722300,-1,NA,saxagliptin ot2 no-met older-age,tirzepatide ot2 no-met older-age
1322010,2722010,-1,NA,saxagliptin ot2 no-met female,tirzepatide ot2 no-met female
1322020,2722020,-1,NA,saxagliptin ot2 no-met male,tirzepatide ot2 no-met male
1322001,2722001,-1,NA,saxagliptin ot2 no-met with-obe,tirzepatide ot2 no-met with-obe
1311000,2811000,-1,NA,saxagliptin main,efpeglenatide main
1311100,2811100,-1,NA,saxagliptin younger-age,efpeglenatide younger-age
1311300,2811300,-1,NA,saxagliptin older-age,efpeglenatide older-age
1311010,2811010,-1,NA,saxagliptin female,efpeglenatide female
1311020,2811020,-1,NA,saxagliptin male,efpeglenatide male
1311001,2811001,-1,NA,saxagliptin with-obe,efpeglenatide with-obe
